PC1,PC2,cluster_kproto,cluster_kmeans
0.9442639460421965,1.078566095322208,0,0
0.7970177449317718,-0.5565904475628762,0,0
2.113813220548307,0.29743225256619404,0,0
0.08409009875143343,-0.8107819824844196,0,1
-1.7096182789765901,-0.39321941737879346,1,1
-1.163569172979623,-1.9934254216665643,1,1
-1.0412550732639871,-1.182766991489691,1,1
0.879623944517931,0.45367394891814555,0,0
2.0446844245256712,0.579740647194952,0,0
-1.0412550732639871,-1.182766991489691,1,1
-0.29475378583237044,-0.9020993852712375,1,1
2.224946802729525,-0.6888719290591404,0,0
-2.0951295977596476,0.024537028447427243,1,1
0.16836984721148862,-0.012961184180443772,0,0
2.1157947340683863,-0.037828284656384645,0,0
-1.1738164023338438,0.14909328172055736,1,1
-0.36555613072890214,-0.4073473924654335,1,1
-1.1783406945192754,0.1644237082467137,1,1
2.224946802729525,-0.6888719290591404,0,0
-1.2346794825223382,-1.3758564898152277,1,1
-1.9109929316895578,-0.003604808882287404,1,1
1.951922249731042,0.11123107308474506,0,0
0.8224169244946591,-0.3236200911177297,0,0
-0.325151843482129,0.5735255613698047,1,1
1.8985895175740055,0.5744077719732475,0,0
-1.1113905381975222,-0.516011378801826,1,1
0.20641160632991246,-0.04643589673186297,0,0
-2.4304961686115454,-0.06470684547829406,1,1
-0.14207203010846342,0.7686053990263625,0,1
-0.22333551164347193,-1.6424852561681067,1,1
1.4028670878880483,-0.29201981957792805,0,0
1.7894374489128666,1.2254514163760033,0,0
-0.10550279856336325,0.02906137061727023,1,1
-0.2184863791680563,-0.3528278364072004,1,1
-1.7147532768067324,-0.5052722534125249,1,1
-0.6553834165038848,0.5963345234778148,1,1
-0.052995522503854704,0.5364087172519852,0,1
